458,0.00781,0.00778,8.77e-06,1.71e-07
459,0.00759,0.00869,8.94e-06,1.74e-07
460,0.00736,0.00949,9.1e-06,1.77e-07
461,0.00713,0.0104,9.26e-06,1.8e-07
462,0.00689,0.0112,9.42e-06,1.84e-07
463,0.00665,0.0122,9.58e-06,1.88e-07
464,0.00641,0.0129,9.73e-06,1.91e-07
465,0.00617,0.0138,9.89e-06,1.95e-07
466,0.00593,0.0145,1.01e-05,2e-07
467,0.00569,0.0152,1.02e-05,2.04e-07
468,0.00545,0.0158,1.04e-05,2.09e-07
469,0.00522,0.0165,1.05e-05,2.14e-07
470,0.00498,0.0169,1.07e-05,2.19e-07
471,0.00475,0.0174,1.08e-05,2.24e-07
472,0.00451,0.0178,1.1e-05,2.29e-07
473,0.00429,0.0181,1.11e-05,2.34e-07
474,0.00406,0.0183,1.12e-05,2.4e-07
475,0.00384,0.0186,1.14e-05,2.46e-07
476,0.00363,0.0187,1.15e-05,2.52e-07
477,0.00342,0.0188,1.16e-05,2.58e-07
478,0.00321,0.0188,1.18e-05,2.64e-07
479,0.00302,0.0188,1.19e-05,2.7e-07
480,0.00283,0.0187,1.2e-05,2.77e-07
481,0.00264,0.0187,1.21e-05,2.84e-07
482,0.00247,0.0186,1.22e-05,2.91e-07
483,0.0023,0.0184,1.24e-05,2.97e-07
484,0.00214,0.0183,1.25e-05,3.05e-07
485,0.00199,0.0181,1.26e-05,3.12e-07
486,0.00184,0.0179,1.27e-05,3.19e-07
487,0.0017,0.0176,8.95e-06,3.27e-07
488,0.00157,0.0174,6.65e-06,3.35e-07
489,0.00145,0.0171,2.53e-06,3.42e-07
490,0.00134,0.0169,2.16e-06,3.5e-07
491,0.00123,0.0166,0,3.58e-07
492,0.00113,0.0163,4.13e-08,3.67e-07
493,0.00103,0.016,1.72e-07,3.75e-07
494,0.000948,0.0156,3.95e-06,3.84e-07
495,0.000867,0.0153,8.25e-06,3.92e-07
496,0.000792,0.015,1.6e-05,4.01e-07
497,0.000723,0.0146,2.97e-05,4.1e-07
498,0.000659,0.0143,4.65e-05,4.19e-07
499,0.0006,0.0139,7.58e-05,4.28e-07
500,0.000546,0.0135,0.000109,4.37e-07
501,0.000497,0.0132,0.000163,4.46e-07
502,0.000452,0.0128,0.000221,4.56e-07
503,0.00041,0.0124,0.000316,4.65e-07
504,0.000372,0.012,0.000413,4.74e-07
505,0.000337,0.0116,0.000566,4.83e-07
506,0.000305,0.0112,0.000721,4.92e-07
507,0.000276,0.0108,0.000957,5.02e-07
508,0.00025,0.0104,0.00119,5.11e-07
509,0.000226,0.01,0.00153,5.21e-07
510,0.000205,0.00962,0.00187,5.3e-07
511,0.000185,0.00923,0.00234,5.4e-07
512,0.000167,0.00885,0.00279,5.49e-07
513,0.000151,0.00847,0.00341,5.58e-07
514,0.000136,0.00809,0.00399,5.68e-07
515,0.000123,0.00772,0.00475,5.77e-07
516,0.000111,0.00736,0.00546,5.86e-07
517,0.0001,0.007,0.00636,5.95e-07
518,9.05e-05,0.00665,0.00717,6.04e-07
519,8.16e-05,0.0063,0.00816,6.12e-07
520,7.36e-05,0.00597,0.00904,6.21e-07
521,6.65e-05,0.00565,0.0101,6.3e-07
522,6e-05,0.00534,0.011,6.38e-07
523,5.41e-05,0.00503,0.012,6.47e-07
524,4.89e-05,0.00474,0.0129,6.55e-07
525,4.41e-05,0.00446,0.0139,6.63e-07
526,3.97e-05,0.00418,0.0146,6.71e-07
527,3.58e-05,0.00391,0.0155,6.78e-07
528,3.23e-05,0.00366,0.0162,6.86e-07
529,2.92e-05,0.00343,0.0169,6.94e-07
530,2.64e-05,0.0032,0.0174,7.01e-07
531,2.38e-05,0.00299,0.018,7.09e-07
532,2.15e-05,0.00278,0.0184,7.16e-07
533,1.94e-05,0.00259,0.0188,7.23e-07
534,1.76e-05,0.0024,0.0191,7.3e-07
535,1.59e-05,0.00223,0.0193,7.36e-07
536,1.43e-05,0.00207,0.0195,7.43e-07
537,1.3e-05,0.00192,0.0196,7.51e-07
538,1.18e-05,0.00177,0.0197,7.59e-07
539,1.07e-05,0.00164,0.0197,7.66e-07
540,9.66e-06,0.00151,0.0196,7.72e-07
541,8.75e-06,0.0014,0.0195,7.79e-07
542,7.93e-06,0.00129,0.0194,7.85e-07
543,7.19e-06,0.00119,0.0192,7.91e-07
544,6.52e-06,0.00109,0.019,2.77e-07
545,5.91e-06,0.001,0.0188,0
546,5.36e-06,0.000921,0.0185,3.68e-08
547,4.86e-06,0.000845,0.0182,1.22e-06
548,4.42e-06,0.000776,0.0179,2.32e-06
549,4.01e-06,0.000711,0.0176,5.14e-06
550,3.64e-06,0.000652,0.0173,7.74e-06
551,3.31e-06,0.000596,0.0169,1.34e-05
552,3e-06,0.000546,0.0165,1.95e-05
553,2.73e-06,0.000499,0.0161,2.99e-05
554,2.48e-06,0.000456,0.0157,4.2e-05
555,2.26e-06,0.000417,0.0153,6.12e-05
556,2.06e-06,0.000381,0.0149,8.1e-05
557,1.87e-06,0.000348,0.0145,0.000113
558,1.7e-06,0.000318,0.0141,0.000147
559,1.55e-06,0.00029,0.0137,0.000197
560,1.41e-06,0.000265,0.0133,0.000249
561,1.29e-06,0.000241,0.0129,0.000325
562,1.17e-06,0.00022,0.0124,0.000403
563,1.07e-06,0.000201,0.012,0.000512
564,9.77e-07,0.000183,0.0116,0.000621
565,8.91e-07,0.000167,0.0112,0.000772
566,8.13e-07,0.000152,0.0108,0.000921
567,7.42e-07,0.000139,0.0104,0.00112
568,6.77e-07,0.000127,0.00998,0.00132
569,6.18e-07,0.000115,0.00958,0.00158
570,5.64e-07,0.000105,0.00919,0.00183
571,5.16e-07,9.59e-05,0.00881,0.00215
572,4.71e-07,8.74e-05,0.00843,0.00245
573,4.31e-07,7.97e-05,0.00806,0.00284
574,3.94e-07,7.26e-05,0.0077,0.0032
575,3.6e-07,6.62e-05,0.00735,0.00366
576,3.3e-07,6.04e-05,0.00701,0.00408
577,3.02e-07,5.51e-05,0.00667,0.0046
578,2.77e-07,5.02e-05,0.00635,0.00508
579,2.53e-07,4.58e-05,0.00604,0.00565
580,2.32e-07,4.19e-05,0.00574,0.00617
581,2.13e-07,3.82e-05,0.00545,0.00678
582,1.95e-07,3.49e-05,0.00516,0.00734
583,1.79e-07,3.19e-05,0.00489,0.00797
584,1.65e-07,2.91e-05,0.00462,0.00854
585,1.51e-07,2.66e-05,0.00437,0.00919
586,1.39e-07,2.43e-05,0.00412,0.00975
587,1.28e-07,2.22e-05,0.00389,0.0104
588,1.17e-07,2.03e-05,0.00366,0.0109
589,1.08e-07,1.86e-05,0.00345,0.0115
590,9.91e-08,1.7e-05,0.00324,0.012
591,9.11e-08,1.56e-05,0.00304,0.0126
592,8.38e-08,1.42e-05,0.00285,0.013
